available,chartable,confidence,coverage_count,daily_series_available,display_name,error_code,error_message,error_subcode,fbtrace_id,field,latest_value,metric,metric_or_field,notes,period,post_id,raw_response,raw_sum,raw_values,reason,recommended_slide_use,sample_value,section,status,status_code,supports_daily_series,supports_total_over_range,total_available,value_type,values_count,video_id
False,,,,,,100,(#100) The value must be a valid insights metric,,A2wNfKolvWHEydisGJ-GLBz,,,page_posts_impressions_viral_unique,,,total_over_range,,"{""error"": {""message"": ""(#100) The value must be a valid insights metric"", ""type"": ""OAuthException"", ""code"": 100, ""fbtrace_id"": ""A2wNfKolvWHEydisGJ-GLBz""}}",,[],,,,page_insights,,400,False,False,,,0,
False,,,0,,,,field_not_present_in_sampled_posts,,,id,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,message,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,created_time,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,permalink_url,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,full_picture,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,status_type,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,story,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,attachments,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,shares,,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,comments.summary(true),,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,reactions.summary(true),,,,,,,,,,,,,page_posts,,,,,,,,
False,,,0,,,,field_not_present_in_sampled_posts,,,likes.summary(true),,,,,,,,,,,,,page_posts,,,,,,,,
False,,,,,,,not_tested_no_video_posts_found,,,,,,,,,,,,,,,,video_insights,not_tested_no_video_posts_found,,,,,,,
,,medium,,False,,,,,,,,,about,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,access_token,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,category,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,category_list,value_type=list,,,,,,,,,page_fields,,,,,True,,,
,,high,,False,,,,,,,,,fan_count,value_type=int,,,,,,,summary_card_followers,,page_fields,,,,,True,,,
,,high,,False,,,,,,,,,followers_count,value_type=int,,,,,,,summary_card_followers,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,hours,value_type=dict,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,id,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,is_verified,value_type=bool,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,link,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,location,value_type=dict,,,,,,,,,page_fields,,,,,True,,,
,,high,,False,,,,,,,,,name,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,overall_star_rating,value_type=float,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,phone,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,picture,value_type=dict,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,rating_count,value_type=int,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,talking_about_count,value_type=int,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,username,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,verification_status,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,website,value_type=str,,,,,,,,,page_fields,,,,,True,,,
,,medium,,False,,,,,,,,,were_here_count,value_type=int,,,,,,,,,page_fields,,,,,True,,,
,,high,,True,,,,,,,,,page_actions_post_reactions_total,"available_periods=day,days_28,total_over_range",,,,,,,summary_card_reactions,,page_insights,,,,,True,,,
,,high,,True,,,,,,,,,page_post_engagements,"available_periods=day,days_28,total_over_range",,,,,,,engagement_slide,,page_insights,,,,,True,,,
,,high,,True,,,,,,,,,page_posts_impressions_organic,"available_periods=day,days_28,total_over_range",,,,,,,visibility_slide_or_summary,,page_insights,,,,,True,,,
,,high,,True,,,,,,,,,page_total_actions,"available_periods=day,days_28,total_over_range",,,,,,,,,page_insights,,,,,True,,,
,,high,,True,,,,,,,,,page_views_total,"available_periods=day,days_28,total_over_range",,,,,,,summary_card_page_views,,page_insights,,,,,True,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_call_phone_clicks_logged_in_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_consumptions,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_consumptions_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_cta_clicks_logged_in_total,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_fan_adds,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_fan_removes,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_fans,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_fans_city,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_fans_country,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_fans_gender_age,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_get_directions_clicks_logged_in_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_impressions,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_impressions_organic,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_impressions_paid,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_impressions_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_negative_feedback_by_type,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_places_checkin_total,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_places_checkin_total_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_positive_feedback_by_type,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_posts_impressions,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_posts_impressions_organic_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_posts_impressions_paid,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_posts_impressions_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_posts_impressions_viral,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_posts_impressions_viral_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_views_by_profile_tab_total,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_views_by_site_logged_in_unique,,,,,,,,,,,,,,,,,,,
,,,,,,100,(#100) The value must be a valid insights metric,,,,,page_website_clicks_logged_in_unique,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,video_insights,,,,,,,,not_tested_no_video_posts_found,,,,,,,,,,,
,True,high,,,Organic Post Impressions,,,,,,,page_posts_impressions_organic,,,,,,,,available visibility metric returned directly by Page Insights,,,,,,,,,,,
,True,high,,,Page Post Engagements,,,,,,,page_post_engagements,,,,,,,,stable page-level engagement metric with daily series and total range,,,,,,,,,,,
,True,high,,,Post Reactions,,,,,,,page_actions_post_reactions_total,,,,,,,,reaction totals are available and interpretable,,,,,,,,,,,
,True,high,,,Page Views,,,,,,,page_views_total,,,,,,,,page view totals and daily series are available,,,,,,,,,,,
,False,high,,,Followers,,,,,,,followers_count,,,,,,,,direct page field available from Page node,,,,,,,,,,,
,False,high,,,Fans,,,,,,,fan_count,,,,,,,,direct page field available from Page node,,,,,,,,,,,
